1,0.26853,0.30943
2,0.3662,0.41499
3,0.52284,0.53989
4,0.56597,0.5552
5,0.60676,0.60596
6,0.72587,0.64867
7,0.77016,0.64948
8,0.77506,0.65351
9,0.81585,0.70991
10,0.93124,0.75504
1,0.331,0.31185
1,0.331,0.31185
2,0.42308,0.47623
1,0.331,0.31185
2,0.42308,0.47623
3,0.55128,0.55278
1,0.331,0.31185
2,0.42308,0.47623
3,0.55128,0.55278
4,0.5697,0.56648
1,0.331,0.31185
2,0.42308,0.47623
3,0.55128,0.55278
4,0.5697,0.56648
5,0.64918,0.63094
1,0.331,0.31185
2,0.42308,0.47623
3,0.55128,0.55278
4,0.5697,0.56648
5,0.64918,0.63094
6,0.7648,0.64948
1,0.331,0.31185
2,0.42308,0.47623
3,0.55128,0.55278
4,0.5697,0.56648
5,0.64918,0.63094
6,0.7648,0.64948
7,0.77483,0.64706
1,0.331,0.31185
2,0.42308,0.47623
3,0.55128,0.55278
4,0.5697,0.56648
5,0.64918,0.63094
6,0.7648,0.64948
7,0.77483,0.64706
8,0.77226,0.65028
1,0.331,0.31185
2,0.42308,0.47623
3,0.55128,0.55278
4,0.5697,0.56648
5,0.64918,0.63094
6,0.7648,0.64948
7,0.77483,0.64706
8,0.77226,0.65028
9,0.78718,0.69541
1,0.331,0.31185
2,0.42308,0.47623
3,0.55128,0.55278
4,0.5697,0.56648
5,0.64918,0.63094
6,0.7648,0.64948
7,0.77483,0.64706
8,0.77226,0.65028
9,0.78718,0.69541
10,0.91166,0.74456
1,0.30862,0.30943
1,0.30862,0.30943
2,0.31166,0.31346
1,0.30862,0.30943
2,0.31166,0.31346
3,0.44196,0.50201
1,0.30862,0.30943
2,0.31166,0.31346
3,0.44196,0.50201
4,0.55711,0.55117
1,0.30862,0.30943
2,0.31166,0.31346
3,0.44196,0.50201
4,0.55711,0.55117
5,0.57133,0.56809
1,0.30862,0.30943
2,0.31166,0.31346
3,0.44196,0.50201
4,0.55711,0.55117
5,0.57133,0.56809
6,0.67832,0.6382
1,0.30862,0.30943
2,0.31166,0.31346
3,0.44196,0.50201
4,0.55711,0.55117
5,0.57133,0.56809
6,0.67832,0.6382
7,0.7972,0.72039
1,0.30862,0.30943
2,0.31166,0.31346
3,0.44196,0.50201
4,0.55711,0.55117
5,0.57133,0.56809
6,0.67832,0.6382
7,0.7972,0.72039
8,0.92424,0.76793
1,0.30862,0.30943
2,0.31166,0.31346
3,0.44196,0.50201
4,0.55711,0.55117
5,0.57133,0.56809
6,0.67832,0.6382
7,0.7972,0.72039
8,0.92424,0.76793
9,0.95245,0.77115
1,0.30862,0.30943
2,0.31166,0.31346
3,0.44196,0.50201
4,0.55711,0.55117
5,0.57133,0.56809
6,0.67832,0.6382
7,0.7972,0.72039
8,0.92424,0.76793
9,0.95245,0.77115
10,0.95408,0.76793
1,0.32564,0.361
1,0.32564,0.361
2,0.45361,0.5004
1,0.32564,0.361
2,0.45361,0.5004
3,0.55967,0.55842
1,0.32564,0.361
2,0.45361,0.5004
3,0.55967,0.55842
4,0.6296,0.61241
1,0.32564,0.361
2,0.45361,0.5004
3,0.55967,0.55842
4,0.6296,0.61241
5,0.731,0.64061
1,0.32564,0.361
2,0.45361,0.5004
3,0.55967,0.55842
4,0.6296,0.61241
5,0.731,0.64061
6,0.7648,0.65189
1,0.32564,0.361
2,0.45361,0.5004
3,0.55967,0.55842
4,0.6296,0.61241
5,0.731,0.64061
6,0.7648,0.65189
7,0.77319,0.64948
1,0.32564,0.361
2,0.45361,0.5004
3,0.55967,0.55842
4,0.6296,0.61241
5,0.731,0.64061
6,0.7648,0.65189
7,0.77319,0.64948
8,0.77459,0.65189
1,0.32564,0.361
2,0.45361,0.5004
3,0.55967,0.55842
4,0.6296,0.61241
5,0.731,0.64061
6,0.7648,0.65189
7,0.77319,0.64948
8,0.77459,0.65189
9,0.77529,0.65592
1,0.32564,0.361
2,0.45361,0.5004
3,0.55967,0.55842
4,0.6296,0.61241
5,0.731,0.64061
6,0.7648,0.65189
7,0.77319,0.64948
8,0.77459,0.65189
9,0.77529,0.65592
10,0.77669,0.66962
1,0.32261,0.31507
1,0.32261,0.31507
2,0.37646,0.4029
1,0.32261,0.31507
2,0.37646,0.4029
3,0.50256,0.53908
1,0.32261,0.31507
2,0.37646,0.4029
3,0.50256,0.53908
4,0.67366,0.61563
1,0.32261,0.31507
2,0.37646,0.4029
3,0.50256,0.53908
4,0.67366,0.61563
5,0.75315,0.6527
1,0.32261,0.31507
2,0.37646,0.4029
3,0.50256,0.53908
4,0.67366,0.61563
5,0.75315,0.6527
6,0.78858,0.68574
1,0.32261,0.31507
2,0.37646,0.4029
3,0.50256,0.53908
4,0.67366,0.61563
5,0.75315,0.6527
6,0.78858,0.68574
7,0.88392,0.73973
1,0.32261,0.31507
2,0.37646,0.4029
3,0.50256,0.53908
4,0.67366,0.61563
5,0.75315,0.6527
6,0.78858,0.68574
7,0.88392,0.73973
8,0.94149,0.74778
1,0.32261,0.31507
2,0.37646,0.4029
3,0.50256,0.53908
4,0.67366,0.61563
5,0.75315,0.6527
6,0.78858,0.68574
7,0.88392,0.73973
8,0.94149,0.74778
9,0.94988,0.77035
1,0.32261,0.31507
2,0.37646,0.4029
3,0.50256,0.53908
4,0.67366,0.61563
5,0.75315,0.6527
6,0.78858,0.68574
7,0.88392,0.73973
8,0.94149,0.74778
9,0.94988,0.77035
10,0.95874,0.76632
1,0.30862,0.30943
1,0.30862,0.30943
2,0.34476,0.3755
1,0.30862,0.30943
2,0.34476,0.3755
3,0.50723,0.53505
1,0.30862,0.30943
2,0.34476,0.3755
3,0.50723,0.53505
4,0.64755,0.60999
1,0.30862,0.30943
2,0.34476,0.3755
3,0.50723,0.53505
4,0.64755,0.60999
5,0.74942,0.64786
1,0.30862,0.30943
2,0.34476,0.3755
3,0.50723,0.53505
4,0.64755,0.60999
5,0.74942,0.64786
6,0.77063,0.65351
1,0.30862,0.30943
2,0.34476,0.3755
3,0.50723,0.53505
4,0.64755,0.60999
5,0.74942,0.64786
6,0.77063,0.65351
7,0.78065,0.69702
1,0.30862,0.30943
2,0.34476,0.3755
3,0.50723,0.53505
4,0.64755,0.60999
5,0.74942,0.64786
6,0.77063,0.65351
7,0.78065,0.69702
8,0.89394,0.74778
1,0.30862,0.30943
2,0.34476,0.3755
3,0.50723,0.53505
4,0.64755,0.60999
5,0.74942,0.64786
6,0.77063,0.65351
7,0.78065,0.69702
8,0.89394,0.74778
9,0.94755,0.75826
1,0.30862,0.30943
2,0.34476,0.3755
3,0.50723,0.53505
4,0.64755,0.60999
5,0.74942,0.64786
6,0.77063,0.65351
7,0.78065,0.69702
8,0.89394,0.74778
9,0.94755,0.75826
10,0.95338,0.77357
1,0.26667,0.30943
1,0.26667,0.30943
2,0.36037,0.41499
1,0.26667,0.30943
2,0.36037,0.41499
3,0.49814,0.53263
1,0.26667,0.30943
2,0.36037,0.41499
3,0.49814,0.53263
4,0.55921,0.556
1,0.26667,0.30943
2,0.36037,0.41499
3,0.49814,0.53263
4,0.55921,0.556
5,0.61469,0.62933
1,0.26667,0.30943
2,0.36037,0.41499
3,0.49814,0.53263
4,0.55921,0.556
5,0.61469,0.62933
6,0.72308,0.67365
1,0.26667,0.30943
2,0.36037,0.41499
3,0.49814,0.53263
4,0.55921,0.556
5,0.61469,0.62933
6,0.72308,0.67365
7,0.82494,0.73328
1,0.26667,0.30943
2,0.36037,0.41499
3,0.49814,0.53263
4,0.55921,0.556
5,0.61469,0.62933
6,0.72308,0.67365
7,0.82494,0.73328
8,0.92378,0.76229
1,0.26667,0.30943
2,0.36037,0.41499
3,0.49814,0.53263
4,0.55921,0.556
5,0.61469,0.62933
6,0.72308,0.67365
7,0.82494,0.73328
8,0.92378,0.76229
9,0.95152,0.77599
1,0.26667,0.30943
2,0.36037,0.41499
3,0.49814,0.53263
4,0.55921,0.556
5,0.61469,0.62933
6,0.72308,0.67365
7,0.82494,0.73328
8,0.92378,0.76229
9,0.95152,0.77599
10,0.95571,0.77599
1,0.30396,0.30943
1,0.30396,0.30943
2,0.369,0.39887
1,0.30396,0.30943
2,0.369,0.39887
3,0.49627,0.50927
1,0.30396,0.30943
2,0.369,0.39887
3,0.49627,0.50927
4,0.5697,0.57293
1,0.30396,0.30943
2,0.369,0.39887
3,0.49627,0.50927
4,0.5697,0.57293
5,0.6972,0.62288
1,0.30396,0.30943
2,0.369,0.39887
3,0.49627,0.50927
4,0.5697,0.57293
5,0.6972,0.62288
6,0.75408,0.64464
1,0.30396,0.30943
2,0.369,0.39887
3,0.49627,0.50927
4,0.5697,0.57293
5,0.6972,0.62288
6,0.75408,0.64464
7,0.79557,0.68493
1,0.30396,0.30943
2,0.369,0.39887
3,0.49627,0.50927
4,0.5697,0.57293
5,0.6972,0.62288
6,0.75408,0.64464
7,0.79557,0.68493
8,0.90256,0.75423
1,0.30396,0.30943
2,0.369,0.39887
3,0.49627,0.50927
4,0.5697,0.57293
5,0.6972,0.62288
6,0.75408,0.64464
7,0.79557,0.68493
8,0.90256,0.75423
9,0.94918,0.75504
1,0.30396,0.30943
2,0.369,0.39887
3,0.49627,0.50927
4,0.5697,0.57293
5,0.6972,0.62288
6,0.75408,0.64464
7,0.79557,0.68493
8,0.90256,0.75423
9,0.94918,0.75504
10,0.95524,0.77276
1,0.27622,0.31265
1,0.27622,0.31265
2,0.45594,0.52216
1,0.27622,0.31265
2,0.45594,0.52216
3,0.56527,0.55761
1,0.27622,0.31265
2,0.45594,0.52216
3,0.56527,0.55761
4,0.5704,0.56487
1,0.27622,0.31265
2,0.45594,0.52216
3,0.56527,0.55761
4,0.5704,0.56487
5,0.63846,0.6253
1,0.27622,0.31265
2,0.45594,0.52216
3,0.56527,0.55761
4,0.5704,0.56487
5,0.63846,0.6253
6,0.74709,0.64625
1,0.27622,0.31265
2,0.45594,0.52216
3,0.56527,0.55761
4,0.5704,0.56487
5,0.63846,0.6253
6,0.74709,0.64625
7,0.76876,0.6527
1,0.27622,0.31265
2,0.45594,0.52216
3,0.56527,0.55761
4,0.5704,0.56487
5,0.63846,0.6253
6,0.74709,0.64625
7,0.76876,0.6527
8,0.77086,0.65028
1,0.27622,0.31265
2,0.45594,0.52216
3,0.56527,0.55761
4,0.5704,0.56487
5,0.63846,0.6253
6,0.74709,0.64625
7,0.76876,0.6527
8,0.77086,0.65028
9,0.77413,0.65592
1,0.27622,0.31265
2,0.45594,0.52216
3,0.56527,0.55761
4,0.5704,0.56487
5,0.63846,0.6253
6,0.74709,0.64625
7,0.76876,0.6527
8,0.77086,0.65028
9,0.77413,0.65592
10,0.78065,0.67446
1,0.33753,0.31265
1,0.33753,0.31265
2,0.40559,0.46092
1,0.33753,0.31265
2,0.40559,0.46092
3,0.53566,0.5423
1,0.33753,0.31265
2,0.40559,0.46092
3,0.53566,0.5423
4,0.57156,0.57131
1,0.33753,0.31265
2,0.40559,0.46092
3,0.53566,0.5423
4,0.57156,0.57131
5,0.66597,0.61563
1,0.33753,0.31265
2,0.40559,0.46092
3,0.53566,0.5423
4,0.57156,0.57131
5,0.66597,0.61563
6,0.74522,0.64061
1,0.33753,0.31265
2,0.40559,0.46092
3,0.53566,0.5423
4,0.57156,0.57131
5,0.66597,0.61563
6,0.74522,0.64061
7,0.77226,0.66882
1,0.33753,0.31265
2,0.40559,0.46092
3,0.53566,0.5423
4,0.57156,0.57131
5,0.66597,0.61563
6,0.74522,0.64061
7,0.77226,0.66882
8,0.8704,0.74537
1,0.33753,0.31265
2,0.40559,0.46092
3,0.53566,0.5423
4,0.57156,0.57131
5,0.66597,0.61563
6,0.74522,0.64061
7,0.77226,0.66882
8,0.8704,0.74537
9,0.94196,0.76471
1,0.33753,0.31265
2,0.40559,0.46092
3,0.53566,0.5423
4,0.57156,0.57131
5,0.66597,0.61563
6,0.74522,0.64061
7,0.77226,0.66882
8,0.8704,0.74537
9,0.94196,0.76471
10,0.95408,0.76551
1,0.3648,0.32554
1,0.3648,0.32554
2,0.46527,0.51007
1,0.3648,0.32554
2,0.46527,0.51007
3,0.56084,0.556
1,0.3648,0.32554
2,0.46527,0.51007
3,0.56084,0.556
4,0.57063,0.56245
1,0.3648,0.32554
2,0.46527,0.51007
3,0.56084,0.556
4,0.57063,0.56245
5,0.57063,0.56648
1,0.3648,0.32554
2,0.46527,0.51007
3,0.56084,0.556
4,0.57063,0.56245
5,0.57063,0.56648
6,0.58718,0.59065
1,0.3648,0.32554
2,0.46527,0.51007
3,0.56084,0.556
4,0.57063,0.56245
5,0.57063,0.56648
6,0.58718,0.59065
7,0.71702,0.65753
1,0.3648,0.32554
2,0.46527,0.51007
3,0.56084,0.556
4,0.57063,0.56245
5,0.57063,0.56648
6,0.58718,0.59065
7,0.71702,0.65753
8,0.88531,0.73892
1,0.3648,0.32554
2,0.46527,0.51007
3,0.56084,0.556
4,0.57063,0.56245
5,0.57063,0.56648
6,0.58718,0.59065
7,0.71702,0.65753
8,0.88531,0.73892
9,0.94802,0.75907
1,0.3648,0.32554
2,0.46527,0.51007
3,0.56084,0.556
4,0.57063,0.56245
5,0.57063,0.56648
6,0.58718,0.59065
7,0.71702,0.65753
8,0.88531,0.73892
9,0.94802,0.75907
10,0.95594,0.77679
1,0.32145,0.32554
1,0.32145,0.32554
2,0.44825,0.49315
1,0.32145,0.32554
2,0.44825,0.49315
3,0.56434,0.56245
1,0.32145,0.32554
2,0.44825,0.49315
3,0.56434,0.56245
4,0.57086,0.56487
1,0.32145,0.32554
2,0.44825,0.49315
3,0.56434,0.56245
4,0.57086,0.56487
5,0.57832,0.57857
1,0.32145,0.32554
2,0.44825,0.49315
3,0.56434,0.56245
4,0.57086,0.56487
5,0.57832,0.57857
6,0.66177,0.62127
1,0.32145,0.32554
2,0.44825,0.49315
3,0.56434,0.56245
4,0.57086,0.56487
5,0.57832,0.57857
6,0.66177,0.62127
7,0.74079,0.63417
1,0.32145,0.32554
2,0.44825,0.49315
3,0.56434,0.56245
4,0.57086,0.56487
5,0.57832,0.57857
6,0.66177,0.62127
7,0.74079,0.63417
8,0.7697,0.65109
1,0.32145,0.32554
2,0.44825,0.49315
3,0.56434,0.56245
4,0.57086,0.56487
5,0.57832,0.57857
6,0.66177,0.62127
7,0.74079,0.63417
8,0.7697,0.65109
9,0.80466,0.71555
1,0.32145,0.32554
2,0.44825,0.49315
3,0.56434,0.56245
4,0.57086,0.56487
5,0.57832,0.57857
6,0.66177,0.62127
7,0.74079,0.63417
8,0.7697,0.65109
9,0.80466,0.71555
10,0.92378,0.74698
1,0.28625,0.30943
1,0.28625,0.30943
2,0.32797,0.34569
1,0.28625,0.30943
2,0.32797,0.34569
3,0.42424,0.45367
1,0.28625,0.30943
2,0.32797,0.34569
3,0.42424,0.45367
4,0.5345,0.54633
1,0.28625,0.30943
2,0.32797,0.34569
3,0.42424,0.45367
4,0.5345,0.54633
5,0.65105,0.68413
1,0.28625,0.30943
2,0.32797,0.34569
3,0.42424,0.45367
4,0.5345,0.54633
5,0.65105,0.68413
6,0.8641,0.74617
1,0.28625,0.30943
2,0.32797,0.34569
3,0.42424,0.45367
4,0.5345,0.54633
5,0.65105,0.68413
6,0.8641,0.74617
7,0.94406,0.77599
1,0.28625,0.30943
2,0.32797,0.34569
3,0.42424,0.45367
4,0.5345,0.54633
5,0.65105,0.68413
6,0.8641,0.74617
7,0.94406,0.77599
8,0.95874,0.77035
1,0.28625,0.30943
2,0.32797,0.34569
3,0.42424,0.45367
4,0.5345,0.54633
5,0.65105,0.68413
6,0.8641,0.74617
7,0.94406,0.77599
8,0.95874,0.77035
9,0.96154,0.78082
1,0.28625,0.30943
2,0.32797,0.34569
3,0.42424,0.45367
4,0.5345,0.54633
5,0.65105,0.68413
6,0.8641,0.74617
7,0.94406,0.77599
8,0.95874,0.77035
9,0.96154,0.78082
10,0.95734,0.76712
1,0.29837,0.30943
1,0.29837,0.30943
2,0.31352,0.31265
1,0.29837,0.30943
2,0.31352,0.31265
3,0.42168,0.47059
1,0.29837,0.30943
2,0.31352,0.31265
3,0.42168,0.47059
4,0.55385,0.58098
1,0.29837,0.30943
2,0.31352,0.31265
3,0.42168,0.47059
4,0.55385,0.58098
5,0.66084,0.64786
1,0.29837,0.30943
2,0.31352,0.31265
3,0.42168,0.47059
4,0.55385,0.58098
5,0.66084,0.64786
6,0.75431,0.68332
1,0.29837,0.30943
2,0.31352,0.31265
3,0.42168,0.47059
4,0.55385,0.58098
5,0.66084,0.64786
6,0.75431,0.68332
7,0.87692,0.75665
1,0.29837,0.30943
2,0.31352,0.31265
3,0.42168,0.47059
4,0.55385,0.58098
5,0.66084,0.64786
6,0.75431,0.68332
7,0.87692,0.75665
8,0.94918,0.76954
1,0.29837,0.30943
2,0.31352,0.31265
3,0.42168,0.47059
4,0.55385,0.58098
5,0.66084,0.64786
6,0.75431,0.68332
7,0.87692,0.75665
8,0.94918,0.76954
9,0.95431,0.76873
1,0.29837,0.30943
2,0.31352,0.31265
3,0.42168,0.47059
4,0.55385,0.58098
5,0.66084,0.64786
6,0.75431,0.68332
7,0.87692,0.75665
8,0.94918,0.76954
9,0.95431,0.76873
10,0.95431,0.76309
1,0.29953,0.30943
1,0.29953,0.30943
2,0.34918,0.38114
1,0.29953,0.30943
2,0.34918,0.38114
3,0.5042,0.52619
1,0.29953,0.30943
2,0.34918,0.38114
3,0.5042,0.52619
4,0.56527,0.55923
1,0.29953,0.30943
2,0.34918,0.38114
3,0.5042,0.52619
4,0.56527,0.55923
5,0.60513,0.60274
1,0.29953,0.30943
2,0.34918,0.38114
3,0.5042,0.52619
4,0.56527,0.55923
5,0.60513,0.60274
6,0.72704,0.63658
1,0.29953,0.30943
2,0.34918,0.38114
3,0.5042,0.52619
4,0.56527,0.55923
5,0.60513,0.60274
6,0.72704,0.63658
7,0.7669,0.64545
1,0.29953,0.30943
2,0.34918,0.38114
3,0.5042,0.52619
4,0.56527,0.55923
5,0.60513,0.60274
6,0.72704,0.63658
7,0.7669,0.64545
8,0.77343,0.65189
1,0.29953,0.30943
2,0.34918,0.38114
3,0.5042,0.52619
4,0.56527,0.55923
5,0.60513,0.60274
6,0.72704,0.63658
7,0.7669,0.64545
8,0.77343,0.65189
9,0.77389,0.6527
1,0.29953,0.30943
2,0.34918,0.38114
3,0.5042,0.52619
4,0.56527,0.55923
5,0.60513,0.60274
6,0.72704,0.63658
7,0.7669,0.64545
8,0.77343,0.65189
9,0.77389,0.6527
10,0.79627,0.71233
1,0.32075,0.30943
1,0.32075,0.30943
2,0.3704,0.38678
1,0.32075,0.30943
2,0.3704,0.38678
3,0.48788,0.52055
1,0.32075,0.30943
2,0.3704,0.38678
3,0.48788,0.52055
4,0.58881,0.58501
1,0.32075,0.30943
2,0.3704,0.38678
3,0.48788,0.52055
4,0.58881,0.58501
5,0.69907,0.62772
1,0.32075,0.30943
2,0.3704,0.38678
3,0.48788,0.52055
4,0.58881,0.58501
5,0.69907,0.62772
6,0.75991,0.64625
1,0.32075,0.30943
2,0.3704,0.38678
3,0.48788,0.52055
4,0.58881,0.58501
5,0.69907,0.62772
6,0.75991,0.64625
7,0.78531,0.69944
1,0.32075,0.30943
2,0.3704,0.38678
3,0.48788,0.52055
4,0.58881,0.58501
5,0.69907,0.62772
6,0.75991,0.64625
7,0.78531,0.69944
8,0.90047,0.7502
1,0.32075,0.30943
2,0.3704,0.38678
3,0.48788,0.52055
4,0.58881,0.58501
5,0.69907,0.62772
6,0.75991,0.64625
7,0.78531,0.69944
8,0.90047,0.7502
9,0.94662,0.75745
1,0.32075,0.30943
2,0.3704,0.38678
3,0.48788,0.52055
4,0.58881,0.58501
5,0.69907,0.62772
6,0.75991,0.64625
7,0.78531,0.69944
8,0.90047,0.7502
9,0.94662,0.75745
10,0.95361,0.76148
1,0.32541,0.34085
1,0.32541,0.34085
2,0.44172,0.46656
1,0.32541,0.34085
2,0.44172,0.46656
3,0.53497,0.54392
1,0.32541,0.34085
2,0.44172,0.46656
3,0.53497,0.54392
4,0.569,0.56084
1,0.32541,0.34085
2,0.44172,0.46656
3,0.53497,0.54392
4,0.569,0.56084
5,0.59674,0.58421
1,0.32541,0.34085
2,0.44172,0.46656
3,0.53497,0.54392
4,0.569,0.56084
5,0.59674,0.58421
6,0.70629,0.67365
1,0.32541,0.34085
2,0.44172,0.46656
3,0.53497,0.54392
4,0.569,0.56084
5,0.59674,0.58421
6,0.70629,0.67365
7,0.8676,0.74134
1,0.32541,0.34085
2,0.44172,0.46656
3,0.53497,0.54392
4,0.569,0.56084
5,0.59674,0.58421
6,0.70629,0.67365
7,0.8676,0.74134
8,0.93986,0.76148
1,0.32541,0.34085
2,0.44172,0.46656
3,0.53497,0.54392
4,0.569,0.56084
5,0.59674,0.58421
6,0.70629,0.67365
7,0.8676,0.74134
8,0.93986,0.76148
9,0.95478,0.76551
1,0.32541,0.34085
2,0.44172,0.46656
3,0.53497,0.54392
4,0.569,0.56084
5,0.59674,0.58421
6,0.70629,0.67365
7,0.8676,0.74134
8,0.93986,0.76148
9,0.95478,0.76551
10,0.95781,0.77518
1,0.30886,0.31265
1,0.30886,0.31265
2,0.46364,0.53263
1,0.30886,0.31265
2,0.46364,0.53263
3,0.5676,0.56326
1,0.30886,0.31265
2,0.46364,0.53263
3,0.5676,0.56326
4,0.56993,0.56567
1,0.30886,0.31265
2,0.46364,0.53263
3,0.5676,0.56326
4,0.56993,0.56567
5,0.57273,0.5689
1,0.30886,0.31265
2,0.46364,0.53263
